flight_id,flight_number,origin_airport_code,destination_code,origin_city,destination_city,departure_time,arrival_time,departure_delay,arrival_delay,distance,aircraft_type,passenger_count,ticket_price,fuel_cost,crew_cost,operational_cost,revenue,date,region
112028,EK201,DXB,LHR,Dubai,London,06-09-2023 03:24,06-09-2023 09:21,8,8,2739,B777,86,405.83,7140.960866,3276.661662,26636.64506,34901.38,06-09-2023,Middle East
112029,SQ701,SIN,BLR,Singapore,Bangalore,29-05-2023 01:04,29-05-2023 07:32,15,13,3589,A321,127,409.46,9172.372298,4907.300649,41063.86099,52001.42,29-05-2023,Asia
112030,EK201,DXB,LHR,Dubai,London,27-09-2023 05:06,27-09-2023 12:26,61,0,4300,A320,180,693.53,3015.010774,5188.377798,76257.06741,124835.4,27-09-2023,Middle East
112031,LH501,FRA,DEL,Frankfurt,Delhi,18-10-2023 12:20,18-10-2023 22:18,29,29,3663,B737,89,765.4,5925.225196,2659.981509,51611.2337,68120.6,18-10-2023,Europe
112032,DL401,ATL,ORD,Atlanta,Chicago,11-08-2023 06:48,11-08-2023 12:48,19,0,3071,B787,152,526.03,8759.440512,4156.794847,68950.64726,79956.56,11-08-2023,North America
112033,DL401,ATL,ORD,Atlanta,Chicago,05-02-2023 08:07,05-02-2023 16:08,43,0,7941,A320,102,468.4,5729.796388,5153.490656,29533.76615,47776.8,05-02-2023,North America
112034,QF601,SYD,SIN,Sydney,Singapore,31-03-2023 22:58,01-04-2023 06:05,0,29,4536,B737,178,755.7,3229.619786,3913.227277,109426.114,134514.6,31-03-2023,Australia
112035,DL401,ATL,ORD,Atlanta,Chicago,19-01-2023 00:35,19-01-2023 08:58,2,36,8093,A350,92,278.96,3171.733719,6620.137624,21003.61477,25664.32,19-01-2023,North America
112036,AI102,DEL,DXB,Delhi,Dubai,23-11-2023 00:50,23-11-2023 03:20,0,0,3410,A320,201,617.75,9521.939538,5453.288178,108629.6028,124167.75,23-11-2023,Asia
112037,AI101,DEL,,Delhi,London,22-10-2023 20:29,23-10-2023 05:03,0,,2610,B737,169,776.11,7112.438841,7253.53837,101085.5579,131162.59,22-10-2023,Asia
112038,QF601,SYD,SIN,Sydney,Singapore,12-11-2023 15:11,12-11-2023 23:40,5,,544,A350,132,301.86,7684.991286,7149.73134,30818.41068,39845.52,12-11-2023,Australia
112039,AI101,DEL,LHR,Delhi,London,22-07-2023 02:14,22-07-2023 10:47,38,35,1325,B777,,512.42,,,85232.66779,105558.52,22-07-2023,Asia
112040,QF601,SYD,,Sydney,Singapore,17-12-2023 21:49,18-12-2023 05:51,1,,7355,B777,196,476.39,4025.536037,6206.238374,81942.68952,93372.44,17-12-2023,Australia
112041,SQ701,SIN,BLR,Singapore,Bangalore,06-11-2023 02:41,06-11-2023 11:10,0,12,2013,B787,239,431.33,,,86222.04672,103087.87,06-11-2023,Asia
112042,SQ701,SIN,BLR,Singapore,Bangalore,26-06-2023 04:53,26-06-2023 13:14,23,9,4992,A320,142,235.74,9996.901842,5376.167663,22466.63921,33475.08,26-06-2023,Asia
112043,AI101,DEL,LHR,Delhi,London,23-02-2023 08:40,23-02-2023 14:42,8,0,6632,B737,155,726.15,6671.062143,6193.198986,89324.92007,112553.25,23-02-2023,Asia
112044,AI102,DEL,DXB,Delhi,Dubai,10-03-2023 05:00,10-03-2023 14:40,23,38,7551,B737,156,138.14,4461.081093,6610.758502,13076.37893,21549.84,10-03-2023,Asia
112045,SQ701,SIN,BLR,Singapore,Bangalore,08-06-2023 07:14,08-06-2023 08:48,0,6,9454,B737,216,333.14,9474.477102,7032.719151,56892.8019,71958.24,08-06-2023,Asia
112046,QF601,SYD,SIN,Sydney,Singapore,20-09-2023 11:58,20-09-2023 15:49,0,0,9510,B737,212,369.86,8892.72321,,49512.88227,78410.32,20-09-2023,Australia
112047,LH501,FRA,DEL,Frankfurt,Delhi,01-09-2023 09:48,01-09-2023 11:54,0,14,2481,A320,246,355.11,2642.693686,3213.495835,55002.75531,87357.06,01-09-2023,Europe
112048,UA301,JFK,LAX,New York,Los Angeles,04-02-2023 18:38,04-02-2023 20:39,18,34,4273,A320,194,790.93,8643.793975,3685.328547,103477.2476,153440.42,04-02-2023,North America
112049,EK201,DXB,LHR,Dubai,London,23-10-2023 01:26,23-10-2023 09:42,10,0,2469,A320,120,114.13,3088.695677,6895.341969,11500.97324,13695.6,23-10-2023,Middle East
112050,LH501,FRA,DEL,Frankfurt,Delhi,20-01-2023 07:14,20-01-2023 10:10,5,0,5832,A350,166,,6919.152378,6384.777325,57438.41377,95620.98,20-01-2023,Europe
112051,SQ701,SIN,BLR,Singapore,Bangalore,31-05-2023 05:22,31-05-2023 14:26,0,18,7736,B787,155,626.94,,6640.870393,58445.22579,97175.7,31-05-2023,Asia
112052,AI102,DEL,DXB,Delhi,Dubai,14-04-2023 17:24,15-04-2023 02:13,13,18,7110,A321,186,587.6,4583.704952,4492.069616,71370.64407,109293.6,14-04-2023,Asia
112053,AI102,DEL,DXB,Delhi,Dubai,02-08-2023 03:18,02-08-2023 05:11,2,22,3090,A350,171,346.75,5034.924919,3107.120284,44742.55044,59294.25,02-08-2023,Asia
112054,UA301,JFK,LAX,New York,Los Angeles,21-08-2023 20:56,22-08-2023 03:54,1,28,6413,B737,172,358.47,3591.076468,4420.136577,41585.04472,61656.84,21-08-2023,North America
112055,SQ701,SIN,BLR,Singapore,Bangalore,28-12-2023 21:35,29-12-2023 01:20,16,4,5156,A320,143,216.16,6296.780447,2465.201729,25002.17492,30910.88,28-12-2023,Asia
112056,UA301,JFK,LAX,New York,Los Angeles,15-07-2023 11:05,15-07-2023 19:33,14,7,5621,A321,89,762.71,6695.467487,6935.686483,41271.13472,67881.19,15-07-2023,North America
112057,QF601,SYD,SIN,Sydney,Singapore,27-09-2023 05:56,27-09-2023 14:07,41,12,9125,A350,92,795.8,9029.17516,3934.369128,57789.92928,73213.6,27-09-2023,Australia
112058,UA301,JFK,LAX,New York,Los Angeles,17-11-2023 06:21,17-11-2023 14:52,9,3,9199,A350,123,194.71,9279.849216,5820.328758,15622.11418,23949.33,17-11-2023,North America
112059,DL401,ATL,ORD,Atlanta,Chicago,21-01-2023 23:53,22-01-2023 08:59,26,20,2340,B777,95,713.02,4036.266238,7856.793574,60295.64747,67736.9,21-01-2023,North America
112060,QF601,SYD,SIN,Sydney,Singapore,13-03-2023 01:31,13-03-2023 08:26,4,0,8394,B777,91,410.29,4368.967877,6066.938474,26574.68213,37336.39,13-03-2023,Australia
112061,AI101,DEL,LHR,Delhi,London,27-07-2023 08:09,27-07-2023 12:49,0,4,4821,B787,230,613.9,,2333.951259,117248.0594,141197,27-07-2023,Asia
112062,AI102,DEL,DXB,Delhi,Dubai,06-03-2023 23:04,07-03-2023 09:03,36,3,2026,A350,105,260.77,4194.798647,6441.344637,16508.35288,27380.85,06-03-2023,Asia
112063,LH501,FRA,DEL,Frankfurt,Delhi,21-02-2023 04:55,21-02-2023 10:35,0,0,1412,A321,134,104.37,7477.792671,5178.71947,12137.18335,13985.58,21-02-2023,Europe
112064,QF601,SYD,SIN,Sydney,Singapore,01-05-2023 05:14,01-05-2023 15:02,40,18,2261,B737,202,675.04,4940.64541,4013.943952,116852.1328,136358.08,01-05-2023,Australia
112065,AI101,DEL,LHR,Delhi,London,20-09-2023 08:30,20-09-2023 15:13,25,25,6720,A320,94,292.93,5905.622064,5328.243584,18826.79856,27535.42,20-09-2023,Asia
112066,EK201,DXB,LHR,Dubai,London,23-10-2023 01:03,23-10-2023 08:57,6,9,7895,B777,89,222.33,3791.736449,6388.719964,15542.88151,19787.37,23-10-2023,Middle East
112067,QF601,SYD,SIN,Sydney,Singapore,03-12-2023 22:16,04-12-2023 01:55,39,11,8781,B737,131,435.11,9031.125526,7278.763795,42023.73503,56999.41,03-12-2023,Australia
112068,EK201,DXB,LHR,Dubai,London,09-12-2023 20:30,09-12-2023 23:55,21,23,6258,A350,181,449.02,7730.203421,6586.885269,68517.86485,81272.62,09-12-2023,Middle East
112069,AI101,DEL,LHR,Delhi,London,02-05-2023 01:34,02-05-2023 02:40,22,5,5774,B737,109,236.92,8055.215093,5154.50097,18691.09503,25824.28,02-05-2023,Asia
112070,LH501,FRA,DEL,Frankfurt,Delhi,19-02-2023 00:20,19-02-2023 07:09,9,21,1034,A350,227,558.26,6679.409225,4625.119837,91559.42687,126725.02,19-02-2023,Europe
112071,SQ701,SIN,BLR,Singapore,Bangalore,17-02-2023 20:25,18-02-2023 01:02,25,29,5690,B737,173,565.56,8726.40122,2090.967453,86394.53909,97841.88,17-02-2023,Asia
112072,AI101,DEL,LHR,Delhi,London,28-05-2023 11:17,28-05-2023 12:37,21,18,6027,B737,85,562.93,9299.738976,6655.182162,40753.25717,47849.05,28-05-2023,Asia
112073,AI101,DEL,LHR,Delhi,London,26-06-2023 03:06,26-06-2023 04:58,1,0,6593,A321,164,199.01,4867.443645,3751.420922,21422.55934,32637.64,26-06-2023,Asia
112074,DL401,ATL,ORD,Atlanta,Chicago,23-06-2023 13:18,23-06-2023 17:34,25,0,2001,A350,183,442.57,8092.089172,4083.473072,50086.47435,80990.31,23-06-2023,North America
112075,AI102,DEL,DXB,Delhi,Dubai,04-08-2023 08:57,04-08-2023 11:13,9,32,1779,A321,219,737.59,4188.427701,6704.097186,110475.1315,161532.21,04-08-2023,Asia
112076,AI102,DEL,DXB,Delhi,Dubai,07-04-2023 07:50,07-04-2023 16:31,34,13,6321,B777,163,606.24,7840.427723,6166.681336,78703.18042,98817.12,07-04-2023,Asia
112077,UA301,JFK,LAX,New York,Los Angeles,18-11-2023 09:33,18-11-2023 18:47,4,5,7350,A320,93,704.32,3382.540323,5297.624114,52216.52799,65501.76,18-11-2023,North America
112078,SQ701,,BLR,Singapore,Bangalore,16-11-2023 05:15,16-11-2023 10:42,,7,6153,A350,130,252.66,7546.467044,7006.749431,23263.36683,32845.8,16-11-2023,Asia
112079,LH501,FRA,DEL,Frankfurt,Delhi,26-08-2023 22:34,27-08-2023 07:30,0,29,1453,B737,232,,6517.202573,6225.264636,73017.90091,92229.28,26-08-2023,Europe
112080,QF601,SYD,SIN,Sydney,Singapore,28-01-2023 15:03,28-01-2023 17:34,13,0,5312,B737,82,284.77,5740.656108,2464.892116,20107.3908,23351.14,28-01-2023,Australia
112081,AI102,DEL,DXB,Delhi,Dubai,10-06-2023 13:45,10-06-2023 18:20,19,25,9014,A321,208,241.84,4291.226556,5133.900145,31161.18867,50302.72,10-06-2023,Asia
112082,DL401,ATL,ORD,Atlanta,Chicago,04-10-2023 09:49,04-10-2023 17:26,0,,8884,A350,139,787.02,6152.212564,3914.445684,86591.66714,109395.78,04-10-2023,North America
112083,UA301,JFK,LAX,New York,Los Angeles,27-11-2023 15:12,27-11-2023 21:52,5,16,8968,B737,220,325.05,9565.473221,3757.562528,47927.60621,71511,27-11-2023,North America
112084,AI102,DEL,,Delhi,Dubai,08-02-2023 14:45,08-02-2023 21:57,22,,5291,A321,188,776.74,3126.846132,4768.753451,105611.6818,146027.12,08-02-2023,Asia
112085,AI102,DEL,DXB,Delhi,Dubai,23-12-2023 01:03,23-12-2023 08:52,0,26,9526,B787,126,119.43,9404.833207,7994.016663,11478.32484,15048.18,23-12-2023,Asia
112086,LH501,FRA,DEL,Frankfurt,Delhi,29-12-2023 00:18,29-12-2023 10:01,0,12,2418,B737,172,314.39,8908.387373,4136.139692,35214.17807,54075.08,29-12-2023,Europe
112087,AI102,DEL,,Delhi,Dubai,11-06-2023 11:06,11-06-2023 17:18,7,,3780,A321,238,473.92,3101.592156,4275.76605,81444.50702,112792.96,11-06-2023,Asia
112088,LH501,FRA,DEL,Frankfurt,Delhi,03-04-2023 01:28,03-04-2023 03:08,43,62,9154,B777,158,725.69,9164.158871,4662.328329,77141.00283,114659.02,03-04-2023,Europe
112089,LH501,FRA,DEL,Frankfurt,Delhi,06-02-2023 12:40,06-02-2023 17:55,0,25,5605,B787,246,106.13,7746.987231,7849.989948,23383.79529,26107.98,06-02-2023,Europe
112090,AI101,DEL,LHR,Delhi,London,20-08-2023 16:28,20-08-2023 18:06,6,26,8207,B777,231,,3235.142878,4246.427803,58993.56005,73196.97,20-08-2023,Asia
112091,AI101,DEL,LHR,Delhi,London,15-04-2023 09:12,15-04-2023 13:04,29,33,3094,A321,237,268.56,3351.851227,3714.015243,51247.31486,63648.72,15-04-2023,Asia
112092,AI102,DEL,DXB,Delhi,Dubai,26-07-2023 01:26,26-07-2023 08:15,15,0,7650,B737,235,168.43,,6062.309338,25383.53373,39581.05,26-07-2023,Asia
112093,SQ701,SIN,BLR,Singapore,Bangalore,26-09-2023 04:23,26-09-2023 07:32,28,10,1855,B777,159,728.35,6903.501057,4604.814595,84065.78895,115807.65,26-09-2023,Asia
112094,AI101,DEL,LHR,Delhi,London,24-10-2023 14:52,24-10-2023 23:13,5,0,736,B787,208,695.73,6677.361225,5143.724246,90505.82477,144711.84,24-10-2023,Asia
112095,SQ701,SIN,BLR,Singapore,Bangalore,29-10-2023 23:47,30-10-2023 03:06,30,36,2887,A320,194,687.38,3524.390044,7330.414239,103873.1173,133351.72,29-10-2023,Asia
112096,SQ701,SIN,BLR,Singapore,Bangalore,10-05-2023 05:19,10-05-2023 09:58,0,19,4796,A321,200,,9469.71293,5779.253297,95518.53159,110244,10-05-2023,Asia
112097,AI102,DEL,DXB,Delhi,Dubai,01-05-2023 06:12,01-05-2023 08:14,2,,5521,B737,189,728.4,,6503.819332,89112.2012,137667.6,01-05-2023,Asia
112098,AI102,DEL,DXB,Delhi,Dubai,15-05-2023 01:02,15-05-2023 04:12,12,0,681,B737,197,156.92,7933.269342,6213.96589,19120.60202,30913.24,15-05-2023,Asia
112099,DL401,ATL,ORD,Atlanta,Chicago,30-03-2023 20:31,31-03-2023 02:03,0,0,8786,A321,108,231.38,5661.507625,2801.75758,18548.68906,24989.04,30-03-2023,North America
112100,AI102,DEL,DXB,Delhi,Dubai,28-08-2023 11:44,28-08-2023 16:30,0,0,1297,A321,136,653.52,3724.63359,5659.091245,59886.9861,88878.72,28-08-2023,Asia
112101,QF601,SYD,SIN,Sydney,Singapore,14-11-2023 04:09,14-11-2023 05:26,0,0,3228,B737,219,441.06,9800.334892,,69544.06201,96592.14,14-11-2023,Australia
112102,AI102,DEL,DXB,Delhi,Dubai,11-01-2023 03:29,11-01-2023 06:47,0,14,4095,A350,106,326.33,2489.468948,7540.908693,29017.89847,34590.98,11-01-2023,Asia
112103,EK201,DXB,LHR,Dubai,London,14-12-2023 02:17,14-12-2023 11:53,21,12,9157,A321,237,273.52,,4410.934546,52045.42019,64824.24,14-12-2023,Middle East
112104,AI101,DEL,LHR,Delhi,London,05-05-2023 08:22,05-05-2023 14:16,5,3,1550,A320,147,470.74,5263.940436,4938.111674,47221.03095,69198.78,05-05-2023,Asia
112105,QF601,SYD,SIN,Sydney,Singapore,16-09-2023 10:55,16-09-2023 14:47,0,0,3329,B777,158,,4575.498572,3598.080458,80611.79036,122010.76,16-09-2023,Australia
112106,UA301,JFK,LAX,New York,Los Angeles,30-07-2023 14:14,30-07-2023 22:21,24,0,3790,B737,192,314.74,3378.992174,6771.825053,51855.42036,60430.08,30-07-2023,North America
112107,EK201,DXB,LHR,Dubai,London,10-05-2023 22:29,11-05-2023 01:18,8,2,1916,A321,127,656,3982.16489,3621.690467,60471.66198,83312,10-05-2023,Middle East
112108,SQ701,SIN,BLR,Singapore,Bangalore,01-11-2023 22:20,01-11-2023 23:49,21,0,7672,A350,100,255.25,3972.954701,3589.60926,19040.22875,25525,01-11-2023,Asia
112109,LH501,FRA,DEL,Frankfurt,Delhi,07-05-2023 15:25,07-05-2023 20:20,10,14,6822,A321,249,292.88,9529.07417,5691.957434,64764.74952,72927.12,07-05-2023,Europe
112110,SQ701,SIN,BLR,Singapore,Bangalore,21-12-2023 17:32,21-12-2023 21:47,0,0,3006,A350,150,414.34,9885.332308,2014.107812,42729.87998,62151,21-12-2023,Asia
112111,UA301,JFK,LAX,New York,Los Angeles,09-11-2023 04:32,09-11-2023 05:41,8,17,9474,A321,177,664.46,8576.822165,3983.400711,101323.5402,117609.42,09-11-2023,North America
112112,UA301,JFK,LAX,New York,Los Angeles,13-05-2023 12:38,13-05-2023 16:08,13,18,7673,B777,191,349.91,9517.75741,4422.806008,55775.51507,66832.81,13-05-2023,North America
112113,AI101,DEL,LHR,Delhi,London,10-12-2023 17:36,11-12-2023 01:58,0,0,3544,A321,146,642.23,4420.809722,2993.605894,83409.39852,93765.58,10-12-2023,Asia
112114,AI102,DEL,DXB,Delhi,Dubai,12-06-2023 06:06,12-06-2023 15:47,11,0,9799,B737,237,667.36,3225.544248,5161.154248,98592.73939,158164.32,12-06-2023,Asia
112115,AI101,DEL,LHR,Delhi,London,25-04-2023 13:00,25-04-2023 21:16,0,24,5909,B737,208,380.77,5927.277806,5688.29895,63028.3407,79200.16,25-04-2023,Asia
112116,AI102,DEL,DXB,Delhi,Dubai,18-12-2023 08:04,18-12-2023 14:00,13,0,5044,B787,96,,2437.975227,3525.549711,37552.23454,52598.4,18-12-2023,Asia
112117,AI101,DEL,LHR,Delhi,London,30-06-2023 20:29,01-07-2023 06:20,0,19,5126,A350,,210.8,6129.937686,6735.396438,30438.66759,41316.8,30-06-2023,Asia
112118,AI101,DEL,LHR,Delhi,London,08-10-2023 06:51,08-10-2023 09:46,14,0,3938,A321,118,678.78,4352.048222,4708.160429,56986.35638,80096.04,08-10-2023,Asia
112119,UA301,JFK,,New York,Los Angeles,14-10-2023 08:24,14-10-2023 10:50,0,,7252,B737,163,753.18,5398.51029,6787.995821,84318.87616,122768.34,14-10-2023,North America
112120,AI102,DEL,DXB,Delhi,Dubai,20-12-2023 18:12,20-12-2023 21:42,0,17,9021,A350,178,601.9,5964.128247,2194.789949,78418.95873,107138.2,20-12-2023,Asia
112121,SQ701,SIN,BLR,Singapore,Bangalore,12-02-2023 07:18,12-02-2023 16:41,40,10,4107,A320,80,260.42,5429.031355,,17153.06232,20833.6,12-02-2023,Asia
112122,SQ701,SIN,BLR,Singapore,Bangalore,09-07-2023 10:49,09-07-2023 20:15,0,0,5106,A320,186,,7161.537416,7231.290059,72380.84865,86417.46,09-07-2023,Asia
112123,AI101,DEL,LHR,Delhi,London,27-04-2023 05:11,27-04-2023 06:41,0,14,8919,A321,222,368.66,3672.539964,5427.881509,54106.86735,81842.52,27-04-2023,Asia
112124,SQ701,SIN,BLR,Singapore,Bangalore,08-05-2023 08:13,08-05-2023 15:35,39,0,4101,B777,88,243.52,8816.82379,7286.766888,14075.87509,21429.76,08-05-2023,Asia
112125,SQ701,SIN,BLR,Singapore,Bangalore,03-08-2023 18:46,03-08-2023 20:17,0,20,3978,A350,227,111.7,7076.444508,2041.416799,18189.55155,25355.9,03-08-2023,Asia
112126,AI102,DEL,DXB,Delhi,Dubai,22-06-2023 14:25,22-06-2023 23:38,0,12,9750,B787,94,492.03,8267.169804,2424.979101,34559.35958,46250.82,22-06-2023,Asia
112127,AI101,DEL,LHR,Delhi,London,10-02-2023 14:45,10-02-2023 17:41,10,0,4366,A320,155,205.84,5367.542042,3584.022792,27442.07555,31905.2,10-02-2023,Asia
112128,AI102,DEL,DXB,Delhi,Dubai,16-12-2023 18:00,16-12-2023 23:28,9,39,2260,A350,162,533.96,4901.025383,5763.486517,70745.85102,86501.52,16-12-2023,Asia
112129,DL401,ATL,ORD,Atlanta,Chicago,02-04-2023 15:42,02-04-2023 18:13,22,27,8533,B737,144,437.13,2643.508382,3211.479538,42857.35493,62946.72,02-04-2023,North America
112130,AI101,DEL,LHR,Delhi,London,20-07-2023 10:33,20-07-2023 14:39,0,27,5427,A320,194,217.07,7386.647923,5741.512186,37022.75184,42111.58,20-07-2023,Asia
112131,AI102,DEL,DXB,Delhi,Dubai,21-07-2023 17:42,21-07-2023 21:05,22,0,1992,B777,114,258.17,9218.109118,7175.063337,25738.66442,29431.38,21-07-2023,Asia
112132,QF601,SYD,SIN,Sydney,Singapore,23-07-2023 18:58,24-07-2023 00:10,20,0,9736,A321,163,180.45,3462.48496,2602.232357,19813.10322,29413.35,23-07-2023,Australia
112133,LH501,FRA,DEL,Frankfurt,Delhi,29-04-2023 20:18,29-04-2023 21:58,0,10,5153,A350,209,550.51,2659.442779,2361.989734,84928.85788,115056.59,29-04-2023,Europe
112134,DL401,ATL,ORD,Atlanta,Chicago,09-06-2023 16:30,09-06-2023 17:38,20,10,6364,A320,235,307.27,8265.626704,5040.671822,54466.9986,72208.45,09-06-2023,North America
112135,DL401,ATL,ORD,Atlanta,Chicago,10-04-2023 04:32,10-04-2023 11:11,7,2,7981,B737,211,288.46,6086.057253,6163.552922,39097.13963,60865.06,10-04-2023,North America
112136,AI102,DEL,DXB,Delhi,Dubai,20-03-2023 15:54,21-03-2023 01:04,59,0,4020,A350,99,322.46,6140.863091,4387.813655,25170.63142,31923.54,20-03-2023,Asia
112137,QF601,SYD,SIN,Sydney,Singapore,17-10-2023 23:06,18-10-2023 04:08,27,8,3140,A321,189,713.47,6382.378122,3408.064287,107727.1411,134845.83,17-10-2023,Australia
112138,DL401,ATL,ORD,Atlanta,Chicago,01-02-2023 00:52,01-02-2023 04:26,0,7,4240,B777,100,487.37,5396.605266,7584.150463,42008.54064,48737,01-02-2023,North America
112139,AI101,DEL,LHR,Delhi,London,05-04-2023 04:27,05-04-2023 09:42,0,0,9362,A321,194,151.1,2696.741607,3716.516913,24479.92836,29313.4,05-04-2023,Asia
112140,UA301,JFK,LAX,New York,Los Angeles,01-06-2023 13:58,01-06-2023 16:38,9,0,1751,B737,150,349.57,6297.409775,5231.954534,34342.29155,52435.5,01-06-2023,North America
112141,DL401,ATL,ORD,Atlanta,Chicago,01-06-2023 00:09,01-06-2023 04:08,20,0,6531,A350,93,203.22,5752.106935,3860.443168,14602.2086,18899.46,01-06-2023,North America
112142,QF601,SYD,SIN,Sydney,Singapore,16-01-2023 04:29,16-01-2023 06:06,0,0,4020,A321,180,210.14,7527.877447,,23757.7575,37825.2,16-01-2023,Australia
112143,SQ701,SIN,BLR,Singapore,Bangalore,21-11-2023 20:57,22-11-2023 03:31,53,,5024,A350,95,580.72,3968.915987,4467.929687,34611.84128,55168.4,21-11-2023,Asia
112144,UA301,JFK,LAX,New York,Los Angeles,09-05-2023 09:18,09-05-2023 17:03,18,0,3077,A321,219,640,4425.854579,6044.020983,126047.2794,140160,09-05-2023,North America
112145,AI101,DEL,LHR,Delhi,London,01-12-2023 17:46,01-12-2023 22:56,2,18,1046,B777,99,785.07,3174.608936,4878.732947,49728.74797,77721.93,01-12-2023,Asia
112146,AI102,,DXB,Delhi,Dubai,11-11-2023 21:54,12-11-2023 03:07,,0,9844,B777,170,134.3,2525.023426,4986.045588,14730.10993,22831,11-11-2023,Asia
112147,DL401,,ORD,Atlanta,Chicago,06-07-2023 10:15,06-07-2023 16:33,,19,6199,A320,246,541.04,7489.570878,4399.851486,111634.5906,133095.84,06-07-2023,North America
112148,AI102,DEL,DXB,Delhi,Dubai,11-12-2023 09:26,11-12-2023 10:41,21,2,7170,B737,172,577.59,9818.49587,6960.761432,84412.63343,99345.48,11-12-2023,Asia
112149,QF601,SYD,SIN,Sydney,Singapore,01-05-2023 01:19,01-05-2023 10:55,18,0,6566,A321,176,782.38,,6159.317835,84001.20399,137698.88,01-05-2023,Australia
112150,UA301,JFK,LAX,New York,Los Angeles,23-09-2023 08:25,23-09-2023 16:00,0,8,9591,B787,93,167.22,7666.122164,3803.084834,10485.9962,15551.46,23-09-2023,North America
112151,QF601,SYD,SIN,Sydney,Singapore,25-11-2023 04:33,25-11-2023 14:17,20,13,3063,B737,201,305.07,8349.541734,4101.619614,39381.41083,61319.07,25-11-2023,Australia
112152,UA301,JFK,LAX,New York,Los Angeles,05-07-2023 09:58,05-07-2023 19:39,20,0,7639,A350,180,395.7,2666.691536,7954.140623,58273.80594,71226,05-07-2023,North America
112153,SQ701,SIN,BLR,Singapore,Bangalore,14-09-2023 10:39,14-09-2023 12:34,41,1,7820,A350,219,180.94,7251.558704,4124.422867,28521.07688,39625.86,14-09-2023,Asia
112154,UA301,JFK,LAX,New York,Los Angeles,22-05-2023 15:50,22-05-2023 19:51,7,0,3782,A350,146,776.08,9126.678094,7735.602557,99988.61457,113307.68,22-05-2023,North America
112155,UA301,JFK,LAX,New York,Los Angeles,07-06-2023 18:52,07-06-2023 22:39,6,17,9159,B787,103,,2729.69638,,18157.6982,22163.54,07-06-2023,North America
112156,LH501,,DEL,Frankfurt,Delhi,09-04-2023 20:36,10-04-2023 03:38,,36,7256,B787,174,,7511.624458,4678.799604,16128.40951,26000.82,09-04-2023,Europe
112157,QF601,SYD,SIN,Sydney,Singapore,05-07-2023 13:52,05-07-2023 23:01,20,12,4334,B777,100,413.58,9806.275576,4159.474423,27731.08904,41358,05-07-2023,Australia
112158,LH501,FRA,DEL,Frankfurt,Delhi,04-03-2023 10:22,04-03-2023 18:24,1,0,337,A320,155,708.7,2408.26066,5717.113778,88031.85411,109848.5,04-03-2023,Europe
112159,AI102,DEL,DXB,Delhi,Dubai,14-04-2023 22:13,15-04-2023 00:18,29,25,6541,B787,94,288.87,6352.999026,3193.244317,18508.97076,27153.78,14-04-2023,Asia
112160,LH501,FRA,DEL,Frankfurt,Delhi,09-02-2023 00:55,09-02-2023 07:30,0,21,4094,A321,226,138.12,8405.036435,6963.029666,26596.23289,31215.12,09-02-2023,Europe
112161,EK201,DXB,LHR,Dubai,London,14-12-2023 05:04,14-12-2023 07:18,23,0,9060,A350,85,354.76,5502.749868,4742.495018,23431.46019,30154.6,14-12-2023,Middle East
112162,UA301,JFK,LAX,New York,Los Angeles,29-08-2023 00:08,29-08-2023 08:11,20,0,2924,B737,250,204.93,7274.964345,2440.424974,35848.79499,51232.5,29-08-2023,North America
112163,QF601,SYD,SIN,Sydney,Singapore,01-07-2023 03:14,01-07-2023 06:41,0,5,4950,A321,,282.56,7031.635036,4306.337582,38638.29484,46057.28,01-07-2023,Australia
112164,AI102,DEL,DXB,Delhi,Dubai,12-03-2023 17:54,12-03-2023 21:42,15,,1443,B737,143,451.52,7731.873395,3053.045597,47593.29499,64567.36,12-03-2023,Asia
112165,UA301,JFK,LAX,New York,Los Angeles,04-08-2023 07:13,04-08-2023 08:45,67,14,1337,A350,185,416.19,8662.451703,3574.171182,64091.47892,76995.15,04-08-2023,North America
112166,AI102,DEL,DXB,Delhi,Dubai,23-02-2023 01:47,23-02-2023 08:46,12,15,966,B787,87,433.55,6694.531326,3511.814777,31065.3637,37718.85,23-02-2023,Asia
