flight_id,airline,flight_number,origin_airport,destination_airport,origin_city,destination_city,departure_time,arrival_time,departure_delay,arrival_delay,distance,aircraft_type,passenger_count,ticket_price,fuel_cost,crew_cost,operational_cost,date,region
104512,Delta Air Lines,DE4510,CDG,SYD,Paris,Sydney,5/4/2024 17:46,5/5/2024 7:35,10,20,5579,Boeing 737,234,922.15,21034.07,2611.94,34498.9,5/4/2024,Europe
104513,Emirates,EM4565,JFK,LAX,New York,Los Angeles,12/24/2023 8:30,12/24/2023 15:45,1,27,8816,Boeing 777,133,373.13,33895.55,3745.14,47845.86,12/24/2023,North America
104514,Delta Air Lines,DE9034,ORD,LAX,Chicago,Los Angeles,8/7/2023 5:25,8/7/2023 9:11,15,0,573,Airbus A350,253,650,1769.89,2538.83,13472.8,8/7/2023,North America
104515,Emirates,EM2056,SIN,DXB,Singapore,Dubai,2/20/2024 6:15,2/20/2024 7:51,9,3,7922,Boeing 737,220,576.09,24945.29,2208.98,34633.45,2/20/2024,Asia
104516,Delta Air Lines,DE7355,CDG,LAX,Paris,Los Angeles,5/30/2023 7:42,5/30/2023 16:30,19,0,6356,Boeing 777,293,581.47,21812.21,2013.36,36858.4,5/30/2023,Europe
104517,Delta Air Lines,DE1747,BLR,DXB,Bangalore,Dubai,5/11/2024 10:40,5/11/2024 18:31,9,15,1818,Boeing 787,251,554.62,5547.06,3267.53,16195.19,5/11/2024,Asia
104518,IndiGo,IN6071,ORD,BLR,Chicago,Bangalore,9/19/2024 20:54,9/20/2024 7:23,10,32,3658,Boeing 787,177,1029.57,11436.14,6658.22,25414.72,9/19/2024,North America
104519,Qatar Airways,QA1909,DEL,ORD,Delhi,Chicago,6/20/2024 17:04,6/20/2024 19:07,25,7,11656,Boeing 737 MAX,184,732.99,48874.53,7317.18,64182,6/20/2024,Asia
104520,IndiGo,IN2880,CDG,DOH,Paris,Doha,1/21/2023 20:13,1/22/2023 4:38,14,13,641,Boeing 777,297,666.56,1830.82,4548.3,9612.36,1/21/2023,Europe
104521,Emirates,EM6387,SYD,ATL,Sydney,Atlanta,2/26/2023 0:55,2/26/2023 13:08,18,0,2552,Boeing 787,86,1113.64,10273.34,3552.94,28738.61,2/26/2023,Australia
104522,Emirates,EM7032,BLR,LAX,Bangalore,Los Angeles,12/8/2023 18:15,12/8/2023 22:45,3,0,11832,Boeing 787,146,753.01,50423.5,5374.82,69925.82,12/8/2023,Asia
104523,Qatar Airways,QA7858,ATL,LHR,Atlanta,London,2/17/2024 22:35,2/18/2024 8:19,35,6,11686,Boeing 737,264,380.8,45405.01,3456.45,58348.8,2/17/2024,North America
104524,Qatar Airways,QA1532,SYD,DEL,Sydney,Delhi,1/2/2023 23:30,1/3/2023 2:25,6,24,9494,Boeing 787,212,179.2,38611.3,6131.09,56202.42,1/2/2023,Australia
104525,Southwest Airlines,SO4613,LAX,LHR,Los Angeles,London,12/11/2023 14:41,12/12/2023 2:05,18,0,5637,Boeing 787,251,1128.58,16442.71,2562.57,24826.82,12/11/2023,North America
104526,Qatar Airways,QA8454,LAX,SYD,Los Angeles,Sydney,5/2/2024 6:29,5/2/2024 15:25,8,1,1910,Airbus A320,117,628.43,6628.31,5610.16,18118.34,5/2/2024,North America
104527,Delta Air Lines,DE2421,DOH,SIN,Doha,Singapore,1/9/2024 7:35,1/9/2024 20:57,0,0,1423,Boeing 787,129,836.07,4047.5,6418.17,23432.11,1/9/2024,Middle East
104528,IndiGo,IN9304,ORD,JFK,Chicago,New York,1/13/2024 23:13,1/14/2024 5:13,6,5,11093,Boeing 737,288,882.27,46846.3,2673.29,58409.29,1/13/2024,North America
104529,IndiGo,IN5682,LAX,DOH,Los Angeles,Doha,9/15/2023 5:37,9/15/2023 14:44,0,28,2125,Boeing 777,285,929.95,8717.66,7834.34,27575.39,9/15/2023,North America
104530,Delta Air Lines,DE816,BLR,SIN,Bangalore,Singapore,5/27/2024 3:06,5/27/2024 17:26,7,8,10654,Airbus A320,127,652.56,30130.84,3649.96,37950.77,5/27/2024,Asia
104531,Southwest Airlines,SO1071,SYD,LAX,Sydney,Los Angeles,4/1/2024 10:26,4/2/2024 0:50,18,0,1867,Boeing 787,141,633.76,7191.55,3257.68,13868.22,4/1/2024,Australia
104532,Qatar Airways,QA8628,CDG,SYD,Paris,Sydney,5/5/2023 4:52,5/5/2023 11:32,19,1,11886,Boeing 777,286,795.81,41553.82,3337.79,58952.42,5/5/2023,Europe
104533,Lufthansa,LU8070,LAX,LHR,Los Angeles,London,4/29/2023 21:44,4/30/2023 11:42,0,18,2958,Boeing 777,92,171.5,12592.68,7140.02,30091.09,4/29/2023,North America
104534,Emirates,EM813,BLR,DXB,Bangalore,Dubai,10/22/2023 5:11,10/22/2023 9:10,39,21,1632,Boeing 737,103,511.62,5554.29,5803.24,19362.28,10/22/2023,Asia
104535,American Airlines,AM5635,DEL,ORD,Delhi,Chicago,4/7/2023 15:25,4/7/2023 20:59,28,0,461,Boeing 787,197,1020.54,1757.72,4596.25,17982.38,4/7/2023,Asia
104536,Lufthansa,LU1745,SIN,ATL,Singapore,Atlanta,8/26/2024 0:37,8/26/2024 11:25,0,34,2395,Airbus A321,109,927.12,7162.19,6342.49,17030.61,8/26/2024,Asia
104537,IndiGo,IN543,LAX,LHR,Los Angeles,London,11/3/2024 20:20,11/4/2024 7:40,51,35,6476,Boeing 737,218,1109.36,28867.65,7291.45,46118.71,11/3/2024,North America
104538,American Airlines,AM9667,BLR,ORD,Bangalore,Chicago,8/23/2024 22:24,8/24/2024 8:23,3,0,4974,Boeing 787,210,1133.36,21690.6,3539.46,31488.97,8/23/2024,Asia
104539,Qatar Airways,QA5123,LHR,SIN,London,Singapore,9/14/2023 4:09,9/14/2023 10:10,0,0,7938,Airbus A321,295,244.33,34121.98,2330.38,45326.31,9/14/2023,Europe
104540,American Airlines,AM5434,ORD,SYD,Chicago,Sydney,9/1/2024 5:13,9/1/2024 12:22,7,36,7048,Boeing 737 MAX,139,717.29,25891.54,7647.92,46299.17,9/1/2024,North America
104541,IndiGo,IN5313,LAX,CDG,Los Angeles,Paris,8/11/2023 5:05,8/11/2023 13:15,7,13,11666,Boeing 737,285,486.68,36385.38,2409.32,45303.6,8/11/2023,North America
104542,United Airlines,UN9279,ORD,DXB,Chicago,Dubai,10/8/2024 4:06,10/8/2024 13:49,37,0,8669,Airbus A350,216,826.3,28502,4273.44,46150.52,10/8/2024,North America
104543,Delta Air Lines,DE7257,BLR,ATL,Bangalore,Atlanta,6/23/2023 11:22,6/23/2023 13:46,50,43,8093,Boeing 737,222,409,21469.77,7634.8,33279.58,6/23/2023,Asia
104544,Qatar Airways,QA7330,SYD,BLR,Sydney,Bangalore,7/9/2023 18:53,7/10/2023 4:52,7,0,3884,Boeing 737,237,320.41,13476.65,7372.75,25439.48,7/9/2023,Australia
104545,Emirates,EM124,SYD,LAX,Sydney,Los Angeles,8/31/2024 15:32,8/31/2024 19:07,23,1,2974,Boeing 737,145,209.46,13356.44,7824.14,36040.6,8/31/2024,Australia
104546,Southwest Airlines,SO2495,SYD,ATL,Sydney,Atlanta,7/5/2024 10:15,7/5/2024 12:55,0,31,3348,Boeing 737,153,611.78,9578.14,7847.94,30691.8,7/5/2024,Australia
104547,IndiGo,IN3970,JFK,DEL,New York,Delhi,3/12/2024 7:45,3/12/2024 16:59,34,10,5961,Airbus A320,135,1001.87,15490.22,6048.74,34809.74,3/12/2024,North America
104548,Qatar Airways,QA7637,ORD,LHR,Chicago,London,6/2/2023 17:25,6/2/2023 22:16,0,0,6408,Boeing 737 MAX,120,188.61,16028.24,4048.83,29430.39,6/2/2023,North America
104549,United Airlines,UN1739,CDG,DXB,Paris,Dubai,11/18/2024 12:51,11/18/2024 17:42,12,0,2906,Boeing 737 MAX,102,670.74,8899.03,7926.85,29016.36,11/18/2024,Europe
104550,Emirates,EM1733,SYD,JFK,Sydney,New York,1/5/2024 11:27,1/5/2024 22:04,3,26,11864,Boeing 787,256,727.83,52753.01,6008.08,68094.32,1/5/2024,Australia
104551,IndiGo,IN133,BLR,SIN,Bangalore,Singapore,2/13/2024 18:30,2/13/2024 21:32,24,32,8441,Airbus A321,289,1075.46,30561.25,3711.85,46633.43,2/13/2024,Asia
104552,Southwest Airlines,SO7534,DXB,LHR,Dubai,London,4/24/2024 3:47,4/24/2024 14:49,0,1,11046,Airbus A321,161,460.13,45526.23,3172.8,55104.54,4/24/2024,Middle East
104553,Qatar Airways,QA4868,SYD,LAX,Sydney,Los Angeles,3/31/2024 10:27,3/31/2024 11:39,25,16,4730,Airbus A321,92,1008.09,20071.19,6049.88,31709.59,3/31/2024,Australia
104554,Southwest Airlines,SO3785,ORD,CDG,Chicago,Paris,4/1/2024 7:26,4/1/2024 21:36,40,15,823,Boeing 787,86,766.46,2190.9,6442.79,20788.39,4/1/2024,North America
104555,Southwest Airlines,SO2896,LAX,DOH,Los Angeles,Doha,4/8/2023 9:55,4/8/2023 15:55,46,17,10915,Airbus A321,138,84.26,38546.78,6778.09,54300.28,4/8/2023,North America
104556,Qatar Airways,QA8222,LHR,CDG,London,Paris,6/24/2023 2:52,6/24/2023 13:38,31,2,765,Boeing 777,204,213.09,2119.61,7464.28,14588.09,6/24/2023,Europe
104557,Lufthansa,LU3035,BLR,DEL,Bangalore,Delhi,2/26/2023 21:04,2/26/2023 22:55,10,24,2700,Boeing 777,157,1033.59,9822.07,5018.73,27624.38,2/26/2023,Asia
104558,IndiGo,IN1363,DOH,ORD,Doha,Chicago,4/19/2024 8:56,4/19/2024 20:34,42,21,6197,Boeing 737,125,1199.52,20953.96,5423.24,36919.31,4/19/2024,Middle East
104559,Southwest Airlines,SO1023,CDG,ORD,Paris,Chicago,3/7/2023 13:17,3/8/2023 3:29,8,32,9564,Airbus A320,198,632.16,34932.75,2640.45,45441.48,3/7/2023,Europe
104560,Delta Air Lines,DE2171,LAX,BLR,Los Angeles,Bangalore,9/29/2023 4:45,9/29/2023 10:27,0,0,5162,Airbus A320,85,921.6,17723.94,4339.11,26468.66,9/29/2023,North America
104561,Lufthansa,LU8905,ATL,LAX,Atlanta,Los Angeles,9/5/2023 5:16,9/5/2023 14:18,23,8,6327,Airbus A321,103,107.44,16243.06,3293.64,32859.96,9/5/2023,North America
104562,IndiGo,IN1592,CDG,DEL,Paris,Delhi,3/2/2024 9:51,3/3/2024 0:08,22,9,8078,Airbus A321,244,345.19,24559.24,6787.78,46005.41,3/2/2024,Europe
104563,IndiGo,IN2951,SYD,DEL,Sydney,Delhi,10/24/2024 11:30,10/24/2024 18:44,21,0,8539,Boeing 787,99,1049.67,25222.01,2284.75,32623.05,10/24/2024,Australia
104564,United Airlines,UN612,BLR,LAX,Bangalore,Los Angeles,10/24/2023 9:40,10/24/2023 13:58,21,25,8075,Airbus A321,114,449.83,22015.87,2836.08,35817.15,10/24/2023,Asia
104565,American Airlines,AM4930,SYD,ATL,Sydney,Atlanta,4/23/2023 7:22,4/23/2023 14:51,34,44,2804,Airbus A320,139,573.54,9045.3,4301.56,21799.18,4/23/2023,Australia
104566,Emirates,EM4664,DEL,ORD,Delhi,Chicago,9/20/2024 23:28,9/21/2024 3:04,14,12,9733,Airbus A321,120,445.13,40856.4,6809.11,54705.51,9/20/2024,Asia
104567,Southwest Airlines,SO3480,DOH,DXB,Doha,Dubai,2/25/2023 23:26,2/26/2023 7:48,0,0,10161,Boeing 787,103,412.52,32594.47,5571.01,51273.98,2/25/2023,Middle East
104568,Southwest Airlines,SO7049,DXB,CDG,Dubai,Paris,6/28/2024 14:02,6/28/2024 19:50,6,26,2897,Boeing 737,293,1123.06,9797.47,7929.02,23794.14,6/28/2024,Middle East
104569,United Airlines,UN5927,DOH,DXB,Doha,Dubai,10/26/2023 1:48,10/26/2023 14:42,0,22,8194,Airbus A321,179,162.74,25469.12,4641.29,33252.82,10/26/2023,Middle East
104570,United Airlines,UN2513,CDG,ORD,Paris,Chicago,6/11/2024 5:53,6/11/2024 19:47,9,4,3096,Boeing 737,257,128.42,11438.93,4560.64,30640.64,6/11/2024,Europe
104571,Qatar Airways,QA6623,CDG,LHR,Paris,London,2/8/2023 7:13,2/8/2023 14:37,14,0,4753,Boeing 777,138,620.16,17751.36,7656.07,36267.42,2/8/2023,Europe
104572,Southwest Airlines,SO2112,JFK,SYD,New York,Sydney,9/11/2024 7:06,9/11/2024 20:54,1,0,8681,Boeing 737,239,624.12,38118.21,2414.57,48671.16,9/11/2024,North America
104573,Emirates,EM5309,CDG,DOH,Paris,Doha,10/8/2024 14:39,10/9/2024 1:18,5,0,10179,Airbus A321,174,287.34,27318.9,6633.44,44622.52,10/8/2024,Europe
104574,IndiGo,IN1096,LHR,ORD,London,Chicago,3/10/2023 0:04,3/10/2023 6:59,0,15,675,Airbus A320,253,910.29,1975.96,5835.95,18144.7,3/10/2023,Europe
104575,Lufthansa,LU5871,SYD,DEL,Sydney,Delhi,2/4/2024 2:01,2/4/2024 3:28,23,12,9003,Boeing 787,285,653.13,28600.78,6309.64,42341.16,2/4/2024,Australia
104576,Southwest Airlines,SO8015,DEL,SYD,Delhi,Sydney,7/9/2023 22:52,7/10/2023 5:20,29,18,4607,Boeing 737 MAX,242,709.26,14954.85,5677.58,30525.95,7/9/2023,Asia
104577,Emirates,EM6401,LHR,ORD,London,Chicago,8/1/2023 22:54,8/2/2023 2:39,4,0,10655,Airbus A350,228,805.73,27869.78,6611.94,41120.59,8/1/2023,Europe
104578,Qatar Airways,QA7523,DEL,ORD,Delhi,Chicago,10/21/2023 21:10,10/22/2023 6:57,16,18,4491,Boeing 737,229,1177.1,19187.38,5168,28096.15,10/21/2023,Asia
104579,Lufthansa,LU6720,DEL,SYD,Delhi,Sydney,12/17/2023 9:43,12/17/2023 13:48,37,29,5500,Boeing 787,139,143.53,19377.42,4001.3,26447.17,12/17/2023,Asia
104580,IndiGo,IN1263,DOH,BLR,Doha,Bangalore,3/20/2023 20:48,3/20/2023 23:38,0,6,10170,Boeing 737,136,840.85,42842.96,6820.76,57616.46,3/20/2023,Middle East
104581,United Airlines,UN6131,SIN,SYD,Singapore,Sydney,9/2/2023 19:35,9/2/2023 23:30,23,27,3844,Boeing 737 MAX,192,1087.71,9765.85,2050.67,16579.26,9/2/2023,Asia
104582,Lufthansa,LU780,BLR,SYD,Bangalore,Sydney,8/20/2023 16:23,8/20/2023 18:38,28,6,9466,Airbus A321,296,624.15,32229.77,4197.42,49202.98,8/20/2023,Asia
104583,Lufthansa,LU1875,BLR,ATL,Bangalore,Atlanta,6/11/2023 2:47,6/11/2023 15:27,0,0,10641,Airbus A320,85,152.91,33237.46,4444.1,50166.25,6/11/2023,Asia
104584,United Airlines,UN332,BLR,DOH,Bangalore,Doha,2/15/2024 23:25,2/16/2024 11:37,15,14,5034,Airbus A350,98,816.71,14712.64,4958.4,29038.07,2/15/2024,Asia
104585,Southwest Airlines,SO3206,DXB,SIN,Dubai,Singapore,5/31/2024 9:28,5/31/2024 22:55,0,8,8890,Airbus A321,231,378.11,23484.64,2548.36,29964.36,5/31/2024,Middle East
104586,Qatar Airways,QA7900,JFK,LHR,New York,London,3/26/2024 19:42,3/27/2024 4:32,22,0,1960,Airbus A320,215,376.22,8167.33,5546.36,23336.36,3/26/2024,North America
104587,Qatar Airways,QA5171,SYD,ATL,Sydney,Atlanta,4/8/2024 19:53,4/8/2024 22:41,32,1,7118,Airbus A321,285,719.65,19833.44,4070.22,28936.38,4/8/2024,Australia
104588,American Airlines,AM9838,DXB,JFK,Dubai,New York,1/12/2023 19:32,1/13/2023 3:21,35,0,10740,Airbus A320,235,1101.56,44353.92,4823.89,52796.25,1/12/2023,Middle East
104589,Delta Air Lines,DE1268,SYD,DOH,Sydney,Doha,1/10/2024 0:24,1/10/2024 5:04,0,0,2467,Airbus A320,174,785.29,9567.33,4389.37,25880.73,1/10/2024,Australia
104590,Lufthansa,LU438,DEL,JFK,Delhi,New York,1/3/2023 8:29,1/3/2023 18:28,8,1,5849,Airbus A320,281,352.92,19930.67,2038.84,25717.83,1/3/2023,Asia
104591,United Airlines,UN785,LAX,JFK,Los Angeles,New York,4/13/2023 6:51,4/13/2023 10:06,5,14,2212,Boeing 787,123,866.5,8005.68,3309.06,26060.16,4/13/2023,North America
104592,Delta Air Lines,DE1933,CDG,LAX,Paris,Los Angeles,11/2/2024 21:24,11/2/2024 23:42,6,6,9246,Airbus A320,97,902.01,33586.88,6738.24,52040.49,11/2/2024,Europe
104593,Qatar Airways,QA1400,JFK,DOH,New York,Doha,3/24/2024 13:18,3/24/2024 23:08,0,15,8112,Boeing 737 MAX,295,152.55,33888.68,2659.3,46914.49,3/24/2024,North America
104594,Southwest Airlines,SO9767,LAX,DOH,Los Angeles,Doha,5/11/2023 16:31,5/12/2023 3:03,8,36,2754,Boeing 787,270,250.03,7502.3,4286.8,24065.22,5/11/2023,North America
104595,Lufthansa,LU5453,CDG,BLR,Paris,Bangalore,11/12/2023 0:52,11/12/2023 9:28,0,0,2689,Airbus A320,107,150.46,11424.71,2118.56,25936.46,11/12/2023,Europe
104596,Lufthansa,LU8591,LHR,CDG,London,Paris,8/26/2023 23:56,8/27/2023 1:32,22,14,2873,Boeing 737,260,388.46,11427.77,7406.3,22837.61,8/26/2023,Europe
104597,Emirates,EM5485,SIN,ORD,Singapore,Chicago,8/5/2024 4:14,8/5/2024 9:43,0,0,10728,Boeing 787,214,136.45,41738.7,7685.18,59836.14,8/5/2024,Asia
104598,IndiGo,IN7684,JFK,ATL,New York,Atlanta,7/3/2023 9:04,7/3/2023 21:10,40,33,2566,Airbus A321,187,321.1,11366.63,3076.62,18827.67,7/3/2023,North America
104599,IndiGo,IN1576,SIN,CDG,Singapore,Paris,11/19/2023 7:33,11/19/2023 17:02,0,0,2347,Boeing 777,296,848.65,6779.52,2014.29,11993.4,11/19/2023,Asia
104600,United Airlines,UN5133,SYD,ATL,Sydney,Atlanta,6/21/2023 4:46,6/21/2023 7:34,43,0,8885,Airbus A320,186,583.57,36991.85,6715.07,52253.78,6/21/2023,Australia
104601,United Airlines,UN5003,DEL,ORD,Delhi,Chicago,6/26/2024 21:36,6/27/2024 6:56,0,2,9387,Boeing 777,82,638.88,27134.1,2370.69,43558.89,6/26/2024,Asia
104602,Southwest Airlines,SO6298,BLR,DXB,Bangalore,Dubai,5/23/2024 5:53,5/23/2024 16:45,0,0,6635,Airbus A320,186,518.38,22547.23,7020.36,34663.21,5/23/2024,Asia
104603,United Airlines,UN780,JFK,SYD,New York,Sydney,5/31/2024 7:41,5/31/2024 19:04,31,0,7413,Boeing 787,246,429.31,27575.52,2420.42,44764.88,5/31/2024,North America
104604,American Airlines,AM5091,LHR,DEL,London,Delhi,8/5/2023 20:31,8/6/2023 7:40,14,23,5668,Boeing 737 MAX,145,1185.92,25167.06,5827.7,44179.21,8/5/2023,Europe
104605,Qatar Airways,QA2841,DXB,CDG,Dubai,Paris,6/6/2024 1:53,6/6/2024 4:53,0,0,4316,Boeing 737 MAX,256,993.05,16256.47,2667.56,24294.28,6/6/2024,Middle East
104606,Southwest Airlines,SO7774,DOH,BLR,Doha,Bangalore,9/5/2024 8:38,9/5/2024 12:36,34,17,8838,Airbus A350,297,599.97,25894.97,7623.7,45840.88,9/5/2024,Middle East
104607,Emirates,EM4845,DXB,DOH,Dubai,Doha,7/4/2024 15:16,7/5/2024 4:47,0,29,9053,Boeing 737,241,404.27,31678.61,3830.71,45637.82,7/4/2024,Middle East
104608,Emirates,EM5019,DXB,LHR,Dubai,London,7/20/2023 8:22,7/20/2023 20:25,34,12,1260,Airbus A350,128,1079.3,3225.77,2167.48,16111.66,7/20/2023,Middle East
104609,Lufthansa,LU3623,ATL,DOH,Atlanta,Doha,7/5/2024 2:08,7/5/2024 12:44,0,0,5115,Boeing 737,171,1087.02,14846.24,7940.39,27853.04,7/5/2024,North America
104610,IndiGo,IN8682,ORD,LHR,Chicago,London,11/27/2024 10:37,11/27/2024 17:17,15,4,4309,Boeing 787,135,471,14368.23,6854.34,36052.73,11/27/2024,North America
104611,Emirates,EM3722,BLR,DXB,Bangalore,Dubai,12/19/2023 15:19,12/20/2023 3:45,28,0,6338,Boeing 787,157,757.37,23886.58,5987.23,44552.14,12/19/2023,Asia
104612,Delta Air Lines,DE7586,SYD,BLR,Sydney,Bangalore,5/27/2023 23:18,5/28/2023 4:16,0,11,10712,Airbus A320,199,795.49,28348.77,5668.94,47820.07,5/27/2023,Australia
104613,American Airlines,AM2619,DOH,JFK,Doha,New York,9/30/2024 8:32,9/30/2024 11:03,0,0,2187,Boeing 737,100,478.87,8844.38,2647.73,19057.5,9/30/2024,Middle East
104614,Emirates,EM6735,ATL,LAX,Atlanta,Los Angeles,3/19/2024 20:43,3/20/2024 2:22,0,8,2928,Airbus A321,220,162.11,9417.56,4775.88,25862.5,3/19/2024,North America
104615,American Airlines,AM2346,CDG,JFK,Paris,New York,5/28/2023 2:04,5/28/2023 13:18,8,19,7648,Boeing 737 MAX,243,488.01,24766.12,4635.03,41309.46,5/28/2023,Europe
104616,American Airlines,AM3720,LAX,DXB,Los Angeles,Dubai,4/22/2024 8:20,4/22/2024 19:38,11,5,9420,Airbus A320,292,183.57,24123.26,5469.49,35770.38,4/22/2024,North America
104617,United Airlines,UN7414,JFK,LAX,New York,Los Angeles,12/22/2023 10:32,12/22/2023 15:22,33,0,2566,Boeing 737 MAX,272,95.84,8339.86,4381.88,19190.95,12/22/2023,North America
104618,Southwest Airlines,SO7395,SIN,DXB,Singapore,Dubai,1/7/2023 4:54,1/7/2023 16:42,20,0,8920,Boeing 777,124,508.57,25826.45,2989.77,36539.13,1/7/2023,Asia
104619,American Airlines,AM7894,DXB,ATL,Dubai,Atlanta,8/14/2023 7:05,8/14/2023 12:17,0,0,1596,Airbus A320,271,148.77,5074.34,7157.28,21266.89,8/14/2023,Middle East
104620,American Airlines,AM4315,LAX,CDG,Los Angeles,Paris,9/11/2024 8:05,9/11/2024 12:15,25,6,7375,Boeing 737,264,1082.59,20414.42,3324.45,36268.28,9/11/2024,North America
104621,American Airlines,AM6867,SYD,DXB,Sydney,Dubai,11/15/2024 20:25,11/16/2024 0:48,9,0,8593,Boeing 737,267,305.99,37038.54,5037.55,54027.86,11/15/2024,Australia
104622,United Airlines,UN7875,DOH,LHR,Doha,London,1/29/2024 8:56,1/29/2024 22:19,4,0,10049,Airbus A350,293,430.53,31365.7,2306.67,43060,1/29/2024,Middle East
104623,IndiGo,IN5100,LHR,ATL,London,Atlanta,9/30/2024 16:48,9/30/2024 23:32,17,0,2488,Boeing 737 MAX,283,649.3,9153.04,6806.76,20903.02,9/30/2024,Europe
104624,Qatar Airways,QA532,CDG,SIN,Paris,Singapore,2/9/2024 18:13,2/10/2024 5:16,36,0,9199,Boeing 777,125,289.59,37671.94,4039.2,53014.35,2/9/2024,Europe
104625,IndiGo,IN7853,SYD,SIN,Sydney,Singapore,3/30/2023 22:11,3/30/2023 23:32,0,38,454,Airbus A321,108,416.23,1672.13,4396.73,10383.05,3/30/2023,Australia
104626,Emirates,EM9052,DOH,BLR,Doha,Bangalore,7/23/2023 17:15,7/24/2023 0:35,1,0,3720,Boeing 787,224,907.58,14127.88,6327.8,28737.91,7/23/2023,Middle East
104627,United Airlines,UN237,DXB,DOH,Dubai,Doha,11/10/2023 22:18,11/11/2023 9:26,14,0,3195,Airbus A350,297,959.15,9501.38,4030.42,19426.67,11/10/2023,Middle East
104628,United Airlines,UN6658,JFK,SYD,New York,Sydney,9/10/2023 5:56,9/10/2023 19:31,0,0,6054,Airbus A350,130,746.23,25555.8,3099.81,39330.79,9/10/2023,North America
104629,Qatar Airways,QA8797,SYD,ATL,Sydney,Atlanta,8/21/2024 18:26,8/22/2024 3:45,65,3,11247,Boeing 787,271,324.38,32069.94,4152.78,42960.18,8/21/2024,Australia
104630,Delta Air Lines,DE9228,SYD,DOH,Sydney,Doha,6/10/2023 20:12,6/10/2023 22:49,0,34,2216,Airbus A320,96,578.3,6080.36,3425.7,14980.93,6/10/2023,Australia
104631,United Airlines,UN3709,ATL,DOH,Atlanta,Doha,8/29/2024 1:37,8/29/2024 12:13,22,0,10654,Boeing 737,125,219.25,28479.07,4572.44,39759.82,8/29/2024,North America
104632,Qatar Airways,QA8513,DEL,DOH,Delhi,Doha,11/30/2023 5:18,11/30/2023 7:28,0,20,4084,Airbus A320,162,1145.03,17430.61,3294.51,34477.68,11/30/2023,Asia
104633,American Airlines,AM8028,SIN,BLR,Singapore,Bangalore,10/27/2024 13:00,10/27/2024 19:58,5,0,4864,Airbus A320,217,1084.2,19710.04,3044.63,30953.3,10/27/2024,Asia
104634,Lufthansa,LU9921,ATL,SIN,Atlanta,Singapore,7/24/2023 8:12,7/24/2023 12:35,45,0,11331,Boeing 787,279,306.35,31152.7,2494.68,38497.87,7/24/2023,North America
104635,Lufthansa,LU1785,BLR,ORD,Bangalore,Chicago,1/24/2024 12:09,1/25/2024 0:26,39,31,11828,Airbus A350,201,705.36,33193.39,6167.86,48138.2,1/24/2024,Asia
104636,Lufthansa,LU691,CDG,ATL,Paris,Atlanta,11/17/2023 4:59,11/17/2023 19:28,0,26,2540,Airbus A350,92,856.16,8583.09,7663.71,30584.96,11/17/2023,Europe
104637,American Airlines,AM9363,DXB,DOH,Dubai,Doha,11/10/2024 13:24,11/11/2024 1:21,0,0,2404,Airbus A350,267,692.11,10653.61,6429.39,26298.85,11/10/2024,Middle East
104638,American Airlines,AM8978,LHR,CDG,London,Paris,7/27/2023 23:49,7/28/2023 10:34,1,15,4176,Boeing 737 MAX,132,191.27,18000.59,2522.91,28101.75,7/27/2023,Europe
104639,Delta Air Lines,DE4122,CDG,LHR,Paris,London,10/9/2023 16:31,10/10/2023 6:17,0,2,2350,Airbus A321,105,660.05,7722.95,6159.13,26301.59,10/9/2023,Europe
104640,United Airlines,UN5901,DXB,ATL,Dubai,Atlanta,5/13/2024 14:43,5/13/2024 22:01,32,9,2305,Airbus A321,220,444.38,6554.13,5568.17,16189.9,5/13/2024,Middle East
104641,Southwest Airlines,SO4867,DXB,LAX,Dubai,Los Angeles,10/13/2024 17:38,10/13/2024 19:41,0,20,7512,Airbus A350,268,989.25,30791.76,5093.36,44138.52,10/13/2024,Middle East
104642,Emirates,EM7484,DEL,LHR,Delhi,London,8/13/2023 5:18,8/13/2023 9:41,13,0,785,Boeing 737,81,599.91,2421.33,4021.55,17548.44,8/13/2023,Asia
104643,Qatar Airways,QA8315,SYD,DOH,Sydney,Doha,3/30/2023 4:28,3/30/2023 16:31,18,15,5108,Boeing 737,187,1000.45,20414.36,6748.63,40576.79,3/30/2023,Australia
104644,Lufthansa,LU3325,ATL,LAX,Atlanta,Los Angeles,5/27/2023 2:26,5/27/2023 16:21,10,24,3167,Airbus A321,173,328.29,12891.35,7333.28,31694.12,5/27/2023,North America
104645,Qatar Airways,QA3161,JFK,DXB,New York,Dubai,9/15/2023 4:23,9/15/2023 13:17,0,14,11564,Airbus A350,209,991.27,38250.57,2334.65,55580.74,9/15/2023,North America
104646,Qatar Airways,QA6015,CDG,JFK,Paris,New York,10/6/2023 0:17,10/6/2023 8:34,0,15,7291,Airbus A350,91,1128.7,26620.59,6042.69,35894.65,10/6/2023,Europe
104647,Lufthansa,LU2327,SYD,ORD,Sydney,Chicago,11/21/2024 17:29,11/21/2024 19:17,49,0,7195,Airbus A320,211,770.24,23347.09,7157.08,42327.15,11/21/2024,Australia
104648,Qatar Airways,QA4359,DXB,LHR,Dubai,London,9/22/2024 8:16,9/22/2024 11:05,0,0,10925,Boeing 737,261,370.85,31259.39,3632.13,45983.98,9/22/2024,Middle East
